record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons
alaris_0372_emergency,alaris-19d1a8c185a-0173,2026-03-23T11:54:41.767Z,alaris_gp,9.12,3981,19,10,9,0,0,0,0,0.526,1,209,266,57,0.2143,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,238,49,0,0,17,0.217,1,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0373_ideal,alaris-19d1a8c185b-0174,2026-03-23T11:54:41.767Z,alaris_gp,9.12,1263,4,0,4,0,0,0,0,0,1,6,6,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,11,86,0,1,4,0.019,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0374_ideal,alaris-19d1a8c185c-0175,2026-03-23T11:54:41.767Z,alaris_gp,9.12,0,2,1,1,0,0,0,0,0.5,1,13,13,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,1,1,0,0,1,510,1,0,0,0,70,5,9,88,0,1,1,0.033,0,0,medium,0.45,"R11: Soft guardrail warning overridden by operator"
alaris_0375_ideal,alaris-19d1a8c185d-0176,2026-03-23T11:54:41.767Z,alaris_gp,9.12,1261,4,4,0,0,0,0,0,1,1,38.889,40,1.111,0.0278,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,3,93,0,1,2,0.025,0,0,low,0,""
alaris_0376_ideal,alaris-19d1a8c185e-0177,2026-03-23T11:54:41.767Z,alaris_gp,9.12,2196,7,0,7,0,0,0,0,0,1,9,9,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,4,90,0,1,8,0.034,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0377_ideal,alaris-19d1a8c185f-0178,2026-03-23T11:54:41.767Z,alaris_gp,9.12,3080,8,1,2,5,0,1,0,0.125,1.143,9,14,5,0.3571,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,18,94,0,1,4,0.029,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0378_neglected,alaris-19d1a8c1860-0179,2026-03-23T11:54:41.767Z,alaris_gp,7.2.0,3784,6,0,0,5,1,0,0,0.167,1,8.333,7.778,0.555,0.0714,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,189,35,0,0,129,0.592,5,0,medium,0.51,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0379_ideal,alaris-19d1a8c1861-017a,2026-03-23T11:54:41.767Z,alaris_gp,9.12,939,3,1,2,0,0,0,0,0.333,1,23.333,22.778,0.555,0.0244,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,4,92,0,1,12,0.035,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0380_ideal,alaris-19d1a8c1862-017b,2026-03-23T11:54:41.767Z,alaris_gp,9.12,328,1,0,1,0,0,0,0,0,1,17.222,17.222,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,26,94,0,1,2,0.04,0,0,low,0,""
alaris_0381_emergency,alaris-19d1a8c1863-017c,2026-03-23T11:54:41.767Z,alaris_gp,9.12,1030,5,0,0,2,3,0,0,0.6,1,68,53,15,0.283,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,241,32,0,0,43,0.239,3,0,high,0.965,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0382_ideal,alaris-19d1a8c1864-017d,2026-03-23T11:54:41.767Z,alaris_gp,9.12,311,1,0,0,1,0,0,0,0,1,1,1,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,1,94,0,1,5,0.05,0,0,low,0,""
alaris_0383_ideal,alaris-19d1a8c1865-017e,2026-03-23T11:54:41.767Z,alaris_gp,9.12,6589,20,20,0,0,0,0,1,1,1,1.2,2.002,0.802,0.4006,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,10,100,0,1,4,0.006,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0384_ideal,alaris-19d1a8c1866-017f,2026-03-23T11:54:41.767Z,alaris_gp,9.12,0,4,1,3,0,0,0,0,0.25,1,15,15,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,1,0,0,1,509,1,0,0,0,70,5,9,82,0,1,14,0.012,0,0,medium,0.45,"R11: Soft guardrail warning overridden by operator"
alaris_0385_ideal,alaris-19d1a8c1867-0180,2026-03-23T11:54:41.767Z,alaris_gp,9.12,1917,4,0,3,1,0,1,2,0,2,4,4,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,30,85,0,1,7,0.007,0,0,medium,0.27,"R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits"
alaris_0386_emergency,alaris-19d1a8c1869-0181,2026-03-23T11:54:41.768Z,alaris_gp,9.12,2503,12,7,5,0,0,0,0,0.583,1,175,250,75,0.3,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,41,78,0,0,4,0.104,0,0,high,0.925,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0387_ideal,alaris-19d1a8c186a-0182,2026-03-23T11:54:41.768Z,alaris_gp,9.12,303,1,0,1,0,0,0,0,0,1,3,3,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,29,81,0,1,0,0.012,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0388_emergency,alaris-19d1a8c186b-0183,2026-03-23T11:54:41.768Z,alaris_gp,9.12,6886,33,26,6,1,0,1,0,0.788,1.065,365,350,15,0.0429,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,69,48,0,0,37,0.101,3,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0389_ideal,alaris-19d1a8c186c-0184,2026-03-23T11:54:41.768Z,alaris_gp,9.12,4078,11,1,4,6,0,1,0,0.091,1.375,18,25,7,0.28,1,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,0,0,1,1,510,1,0,0,0,70,5,11,92,0,1,0,0.05,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0390_ideal,alaris-19d1a8c186d-0185,2026-03-23T11:54:41.768Z,alaris_gp,9.12,2529,8,0,8,0,0,0,0,0,1,10,10,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,0,100,0,1,4,0.044,0,0,low,0,""
alaris_0391_ideal,alaris-19d1a8c186e-0186,2026-03-23T11:54:41.768Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,9,98,0,1,8,0.006,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0392_ideal,alaris-19d1a8c186f-0187,2026-03-23T11:54:41.768Z,alaris_gp,9.12,4662,13,1,5,7,0,1,0,0.077,1.625,18,25,7,0.28,1,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,0,0,1,1,510,1,0,0,0,70,5,17,82,0,1,4,0.006,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0393_neglected,alaris-19d1a8c1870-0188,2026-03-23T11:54:41.768Z,alaris_gp,7.2.0,1863,3,0,0,3,0,0,0,0,1,7,6,1,0.1667,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,181,19,0,0,111,0.77,1,0,medium,0.545,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0394_ideal,alaris-19d1a8c1871-0189,2026-03-23T11:54:41.768Z,alaris_gp,9.12,1893,6,0,6,0,0,0,0,0,1,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,2,99,0,1,2,0.045,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0395_ideal,alaris-19d1a8c1872-018a,2026-03-23T11:54:41.768Z,alaris_gp,9.12,2221,7,1,3,3,0,1,0,0.143,7,20,20,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,4,99,0,1,7,0.032,0,0,low,0,""
alaris_0396_ideal,alaris-19d1a8c1874-018b,2026-03-23T11:54:41.769Z,alaris_gp,9.12,6615,20,20,0,0,0,0,1,1,1,1.2,1.43,0.23,0.1608,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,15,93,0,1,1,0.044,0,0,medium,0.445,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits"
alaris_0397_ideal,alaris-19d1a8c1875-018c,2026-03-23T11:54:41.769Z,alaris_gp,9.12,2805,9,0,9,0,0,0,0,0,1,21.667,21.111,0.556,0.0263,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,3,98,0,1,11,0.013,0,0,low,0,""
alaris_0398_ideal,alaris-19d1a8c1876-018d,2026-03-23T11:54:41.769Z,alaris_gp,9.12,4031,11,1,4,6,0,1,0,0.091,1.375,18,24,6,0.25,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,0,0,1,0,0,1,0,0,0,70,5,24,85,0,1,1,0.037,0,0,medium,0.425,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection"
alaris_0399_cyber_risk,alaris-19d1a8c1877-018e,2026-03-23T11:54:41.769Z,alaris_gp,6.0.2,0,0,0,0,0,0,0,0,0,1,16.667,16.111,0.556,0.0345,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,142,75,1,1,29,0.028,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0400_ideal,alaris-19d1a8c1878-018f,2026-03-23T11:54:41.769Z,alaris_gp,9.12,6630,20,20,0,0,0,0,1,1,1,1.2,1.694,0.494,0.2916,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,19,100,0,1,1,0.002,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0401_neglected,alaris-19d1a8c1879-0190,2026-03-23T11:54:41.769Z,alaris_gp,7.2.0,6343,10,0,0,1,9,0,0,0.9,1,0.909,0.813,0.096,0.1181,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,118,16,0,0,296,0.454,4,0,medium,0.515,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0402_ideal,alaris-19d1a8c187a-0191,2026-03-23T11:54:41.769Z,alaris_gp,9.12,633,2,0,0,2,0,0,0,0,1,3.375,3.375,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,60,5,23,86,0,1,11,0.013,0,0,low,0,""
alaris_0403_cyber_risk,alaris-19d1a8c187b-0192,2026-03-23T11:54:41.769Z,alaris_gp,8.05,2245,6,0,6,0,0,0,0,0,1,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,68,55,1,1,12,0.063,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0404_cyber_risk,alaris-19d1a8c187c-0193,2026-03-23T11:54:41.769Z,alaris_gp,6.0.2,2942,8,0,8,0,0,0,0,0,1,10,10,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,89,58,1,1,24,0.169,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0405_ideal,alaris-19d1a8c187d-0194,2026-03-23T11:54:41.769Z,alaris_gp,9.12,1611,5,5,0,0,0,0,0,1,1,44.444,45.556,1.112,0.0244,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,6,96,0,1,8,0.011,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0406_ideal,alaris-19d1a8c187f-0195,2026-03-23T11:54:41.770Z,alaris_gp,9.12,2176,7,0,7,0,0,0,0,0,1,20.25,20.25,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,90,5,17,84,0,1,7,0.037,0,0,low,0,""
alaris_0407_neglected,alaris-19d1a8c1880-0196,2026-03-23T11:54:41.770Z,alaris_gp,7.2.0,2499,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,248,41,0,0,118,0.55,4,0,medium,0.485,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0408_neglected,alaris-19d1a8c1881-0197,2026-03-23T11:54:41.770Z,alaris_gp,7.2.0,1235,2,0,2,0,0,0,0,0,1,12,12,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,121,32,0,0,310,0.377,5,0,medium,0.455,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0409_ideal,alaris-19d1a8c1882-0198,2026-03-23T11:54:41.770Z,alaris_gp,9.12,1264,4,0,4,0,0,0,0,0,1,14,14,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,24,83,0,1,14,0.047,0,0,low,0,""
alaris_0410_cyber_risk,alaris-19d1a8c1883-0199,2026-03-23T11:54:41.770Z,alaris_gp,8.1.3,725,2,0,2,0,0,0,0,0,1,9.713,9.713,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,74,5,170,86,1,1,26,0.168,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0411_emergency,alaris-19d1a8c1884-019a,2026-03-23T11:54:41.770Z,alaris_gp,9.12,3553,17,9,8,0,0,0,0,0.529,1,198,243,45,0.1852,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,258,58,0,1,33,0.27,1,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0412_emergency,alaris-19d1a8c1885-019b,2026-03-23T11:54:41.770Z,alaris_gp,9.12,1264,6,4,2,0,0,0,0,0.667,1,142,170,28,0.1647,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,165,51,0,1,29,0.295,2,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0413_neglected,alaris-19d1a8c1886-019c,2026-03-23T11:54:41.770Z,alaris_gp,7.2.0,5093,8,1,6,1,0,1,0,0.125,1.333,22.875,22.875,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,61,5,222,32,0,0,224,0.599,1,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0414_ideal,alaris-19d1a8c1887-019d,2026-03-23T11:54:41.770Z,alaris_gp,9.12,7268,22,20,0,2,0,1,1,0.909,0.815,1.198,2.005,0.807,0.4025,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,15,92,0,1,2,0.021,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0415_ideal,alaris-19d1a8c1888-019e,2026-03-23T11:54:41.770Z,alaris_gp,9.12,1568,5,0,0,5,0,0,0,0,1,5,5,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,6,88,0,1,3,0.015,0,0,low,0,""
alaris_0416_ideal,alaris-19d1a8c1889-019f,2026-03-23T11:54:41.770Z,alaris_gp,9.12,6611,20,20,0,0,0,0,1,1,1,1.2,1.562,0.362,0.2318,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,6,86,0,1,11,0.048,0,0,medium,0.445,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits"
alaris_0417_ideal,alaris-19d1a8c188a-01a0,2026-03-23T11:54:41.770Z,alaris_gp,9.12,637,2,0,2,0,0,0,0,0,1,12,12,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,22,100,0,1,8,0.009,0,0,low,0,""
alaris_0418_cyber_risk,alaris-19d1a8c188b-01a1,2026-03-23T11:54:41.770Z,alaris_gp,8.05,2614,7,1,5,1,0,1,0,0.143,1.4,31.35,33,1.65,0.05,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,88,5,57,54,1,1,26,0.212,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0419_neglected,alaris-19d1a8c188c-01a2,2026-03-23T11:54:41.770Z,alaris_gp,7.2.0,3102,5,3,2,0,0,0,0,0.6,1,34.444,32.778,1.666,0.0508,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,127,45,0,0,285,0.313,3,0,medium,0.48,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0420_ideal,alaris-19d1a8c188d-01a3,2026-03-23T11:54:41.770Z,alaris_gp,9.12,3766,10,1,6,3,0,1,0,0.1,2.5,25.987,30.319,4.332,0.1429,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,0,0,1,1,510,1,0,0,0,77,5,21,80,0,1,6,0.038,0,0,medium,0.4,"R10: 10% dose error (≥10% relative error)"
alaris_0421_cyber_risk,alaris-19d1a8c188e-01a4,2026-03-23T11:54:41.770Z,alaris_gp,7.1.0,4086,11,0,0,2,9,0,0,0.818,1,0.908,0.908,0,0,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,143,64,1,1,14,0.164,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0422_ideal,alaris-19d1a8c1890-01a5,2026-03-23T11:54:41.771Z,alaris_gp,9.12,955,3,0,3,0,0,0,0,0,1,13,13,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,10,90,0,1,8,0.032,0,0,low,0,""
alaris_0423_ideal,alaris-19d1a8c1891-01a6,2026-03-23T11:54:41.771Z,alaris_gp,9.12,328,1,0,1,0,0,0,0,0,1,3,3,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,16,93,0,1,4,0.048,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0424_neglected,alaris-19d1a8c1892-01a7,2026-03-23T11:54:41.771Z,alaris_gp,7.2.0,8748,12,1,7,4,0,1,0,0.083,3,21.262,22.444,1.182,0.0527,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,0,0,1,0,0,1,0,0,0,63,5,189,49,0,0,146,0.324,1,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0425_ideal,alaris-19d1a8c1893-01a8,2026-03-23T11:54:41.771Z,alaris_gp,9.12,2478,6,1,1,4,0,1,0,0.167,0.857,9,13,4,0.3077,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,6,80,0,1,1,0.02,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0426_ideal,alaris-19d1a8c1894-01a9,2026-03-23T11:54:41.771Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,10,10,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,3,88,0,1,4,0.025,0,0,low,0,""
alaris_0427_ideal,alaris-19d1a8c1895-01aa,2026-03-23T11:54:41.771Z,alaris_gp,9.12,2837,9,0,9,0,0,0,0,0,1,19,19,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,8,90,0,1,6,0.047,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0428_ideal,alaris-19d1a8c1896-01ab,2026-03-23T11:54:41.771Z,alaris_gp,9.12,2511,8,0,8,0,0,0,0,0,1,10,10,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,13,99,0,1,13,0.045,0,0,low,0,""
alaris_0429_ideal,alaris-19d1a8c1897-01ac,2026-03-23T11:54:41.771Z,alaris_gp,9.12,1618,5,1,1,3,0,1,0,0.2,0.625,17.062,17.062,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,70,5,27,99,0,1,1,0.029,0,0,low,0,""
alaris_0430_emergency,alaris-19d1a8c1898-01ad,2026-03-23T11:54:41.771Z,alaris_gp,9.12,7343,35,33,2,0,0,0,0,0.943,1,432,365,67,0.1836,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,175,74,0,0,21,0.258,1,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0431_ideal,alaris-19d1a8c1899-01ae,2026-03-23T11:54:41.771Z,alaris_gp,9.12,4706,13,1,5,7,0,1,0,0.077,1.625,18,25,7,0.28,1,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,0,0,1,1,510,1,0,0,0,70,5,27,87,0,1,5,0.023,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0432_emergency,alaris-19d1a8c189a-01af,2026-03-23T11:54:41.771Z,alaris_gp,9.12,1677,8,0,0,3,5,0,0,0.625,1,47,65,18,0.2769,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,137,56,0,0,55,0.421,1,0,high,0.925,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0433_ideal,alaris-19d1a8c189b-01b0,2026-03-23T11:54:41.771Z,alaris_gp,9.12,1263,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,16,99,0,1,12,0.013,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0434_neglected,alaris-19d1a8c189c-01b1,2026-03-23T11:54:41.771Z,alaris_gp,7.2.0,0,0,0,0,0,0,0,0,0,1,10,10,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,339,24,0,0,264,0.372,1,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0435_emergency,alaris-19d1a8c189d-01b2,2026-03-23T11:54:41.771Z,alaris_gp,9.12,4402,21,12,9,0,0,0,0,0.571,1,229,235,6,0.0255,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,43,32,0,1,56,0.319,2,0,high,0.805,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
